mata	O
saya	O
tidak	B-SYM
bisa	I-SYM
nglirik	I-SYM
kanan	O
dan	O
kiri	O
kenapa	O
ya	O
dong	O
.	O
Dan	O
gara	O
gara	O
tidak	B-SYM
bisa	I-SYM
nglirik	I-SYM
.	O
.	O
.	O

Tangan	O
kiri	O
kaku	B-SYM
dan	O
kaki	O
kiri	O
lemas	B-SYM
Assalamualaikum	O
dok	O
knp	O
yah	O
Tangan	O
kiri	O
sy	O
kaku	O
&amp	O
;	O
kaki	O
kiri	O
lemas	O
apa	O
ada	O
hubungannya	O
dengan	O
otak	O
?	O

Mengatasi	O
mata	B-SYM
sipit	I-SYM
sebelah	I-SYM
Mata	O
saya	O
yg	O
sebelah	O
kanan	O
sipit	O
itu	O
karena	O
apa	O
ya	O
dan	O
bagaimana	O
mengatasinya	O

Penyebab	O
tidak	O
bisa	O
membuka	O
mata	O
dan	O
bicara	O
saat	O
bangun	O
tidur	O
Dok	O
,	O
jika	O
saat	O
dibangunkan	O
tidur	O
tidak	B-SYM
bisa	I-SYM
membuka	I-SYM
mata	I-SYM
dan	O
tidak	B-SYM
bisa	I-SYM
bicara	I-SYM
,	O
tetapi	O
masih	O
bisa	O
bergerak	O
walaupun	O
sedikit	O
,	O
dan	O
lebih	O
dari	O
.	O
.	O
.	O

Penyebab	O
sering	B-SYM
kesemutan	I-SYM
,	O
lemas	B-SYM
,	O
mengantuk	B-SYM
dan	O
pelnglihatan	B-SYM
kurang	I-SYM
fokus	I-SYM
dok	O
saya	O
suka	B-SYM
kesemutan	I-SYM
,	O
bawaan	B-SYM
nya	I-SYM
lemas	I-SYM
dan	O
ngantuk	B-SYM
,	O
penglihatan	B-SYM
nya	I-SYM
kurang	I-SYM
fokus	I-SYM
ini	O
gejala	O
sakit	O
apa	O
nya	O
?	O
?	O
?	O

Penyebab	O
terjatuh	B-SYM
karena	O
badan	O
sebelah	O
kiri	O
tidak	B-SYM
bisa	I-SYM
digerakkan	I-SYM
Selamat	O
pagi	O
Dok	O
,	O
Ayah	O
saya	O
jatuh	B-SYM
tidak	B-SYM
bisa	I-SYM
bangkit	I-SYM
sendiri	O
karna	O
badan	O
sebelah	O
kirinya	O
tidak	B-SYM
bisa	I-SYM
di	I-SYM
gerakan	I-SYM
,	O
gimana	O
ya	O
dok	O
solisinnya	O
.	O
.	O
.	O

Sakit	B-SYM
kepala	I-SYM
sebelah	O
kiri	O
hingga	O
tubuh	O
sebelah	O
kiri	O
tidak	B-SYM
bisa	I-SYM
merasakan	I-SYM
apa	I-SYM
-	I-SYM
apa	I-SYM
Dok	O
saya	O
ada	O
keluhan	O
ketika	O
sakit	B-SYM
kepala	I-SYM
sebelah	O
kiri	O
tubuh	O
saya	O
yang	O
sebelah	O
kiri	O
hampir	O
tidak	B-SYM
bisa	I-SYM
merasakan	I-SYM
apa2	I-SYM
,	O
apabila	O
saya	O
ingin	O
.	O
.	O
.	O

Mati	B-SYM
rasa	I-SYM
sebelah	I-SYM
pasca	O
konsumsi	O
obat	O
alergi	O
/	O
anti	O
radang	O
Sy	O
kadang	O
suka	O
merasa	O
mati	B-SYM
rasa	I-SYM
sebelah	I-SYM
setelah	O
minum	O
obat	O
anti	O
radang	O
atau	O
obat	O
alergi	O
,	O
,	O
kenapa	O
ya	O
dok	O

Tangan	O
dan	O
kaki	O
tremor	O
Halo	O
dokter	O
.	O
saya	O
mau	O
tanya	O
,	O
kenapa	O
tangan	O
dan	O
kaki	O
kanan	O
saya	O
suka	O
tremor	B-SYM
atau	O
gemetar	B-SYM
sendiri	I-SYM
,	O
klo	O
menulis	O
dgn	O
tangan	O
kanan	O
susah	O
di	O
.	O
.	O
.	O

Mata	B-SYM
kanan	I-SYM
sering	I-SYM
berair	I-SYM
dan	O
mulut	B-SYM
terasa	I-SYM
miring	I-SYM
Hi	O
dok	O
saya	O
mau	O
tanya	O
.	O
.	O
Kenapa	O
mata	O
kanan	O
saya	O
berair	B-SYM
terus	I-SYM
menerus	I-SYM
kalo	O
berkedip	O
tdk	B-SYM
tertutup	I-SYM
sempurna	I-SYM
dan	O
ketika	O
saya	O
berbicara	O
,	O
makan	O
.	O
.	O
.	O

Solusi	O
untuk	O
pikun	B-SYM
yang	O
sering	O
kambuh	O
Dok	O
kakek	O
saya	O
sering	O
piku	O
.	O
pikunnya	O
itu	O
kambuh2an	O
.	O
kalo	O
kmbh	O
sering	B-SYM
lupa	I-SYM
.	O
.	O
.	O
bagai	O
mana	O
dok	O
?	O

Kaki	O
hingga	O
pingga	O
tidak	B-SYM
bisa	I-SYM
digerakan	I-SYM
setelah	O
mengalami	O
trance	O
siang	O
dok	O
,	O
mama	O
saya	O
mengalami	O
lemah	B-SYM
pada	O
daerah	O
kaki	O
hingga	O
pinggang	O
,	O
setelah	O
ia	O
mengalami	O
TRANCE	O
,	O
kemarin	O
sudah	O
diberikan	O
suntikan	O
nuro	O
karena	O
ia	O
.	O
.	O
.	O

Penyebab	O
mati	B-SYM
rasa	I-SYM
pada	O
langit	O
-	O
langit	O
mulut	O
halo	O
dok	O
saya	O
mau	O
bertanya	O
,	O
Â 	O
apa	O
yang	O
menyebabkan	O
langit2	O
mulut	O
mati	B-SYM
rasa	I-SYM
seperti	O
saat	O
terkena	O
lidah	O
tidak	B-SYM
geli	I-SYM
Â 	O
apakah	O
itu	O
.	O
.	O
.	O

Telinga	B-SYM
berdenging	I-SYM
,	O
pusing	B-SYM
dan	O
dahi	B-SYM
tertekan	I-SYM
Selamat	O
malam	O
dok	O
,	O
Keluhan	O
saya	O
itu	O
telinga	O
berdenging	O
,	O
pusing	O
,	O
dahi	O
seperti	O
ada	O
yang	O
menekan	O
tapi	O
tidak	O
sakit	O
,	O
seperti	O
merasakan	O
ada	O
yang	O
menekan	O
.	O
.	O
.	O

Kelopak	B-SYM
mata	I-SYM
suka	I-SYM
turun	I-SYM
sebelah	I-SYM
.	O
Malam	O
dok	O
saya	O
mau	O
tanya	O
kelopak	B-SYM
mata	I-SYM
saya	I-SYM
suka	I-SYM
turun	I-SYM
itu	O
pun	O
jarang	O
klo	O
turun	O
mata	O
saya	O
suka	O
burem	B-SYM
dan	O
itu	O
terjadi	O
.	O
.	O
.	O

Penyakit	O
apa	O
yang	O
memiliki	O
gejala	O
kaki	O
sering	O
gemetar	B-SYM
dan	O
lemas	B-SYM
?	O
Siang	O
dokter	O
,	O
dok	O
mau	O
bertanya	O
soal	O
penyakit	O
saya	O
ini	O
ya	O
dokter	O
.	O
yg	O
saya	O
idap	O
ini	O
namanya	O
apa	O
sih	O
dok	O
masa	O
saya	O
mengalami	O
.	O
.	O
.	O

Kesemutan	B-SYM
di	O
tangan	O
dan	O
kaki	O
setiap	O
malam	O
hingga	O
tidak	B-SYM
bisa	I-SYM
tidur	I-SYM
selamat	O
sore	O
dok	O
,	O
ibu	O
saya	O
selalu	O
merasakan	O
kesemutan	B-SYM
di	O
tangan	O
dan	O
kaki	O
setip	O
malam	O
hingga	O
tidak	B-SYM
bisa	I-SYM
tidur	I-SYM
,	O
pernah	O
periksa	O
.	O
.	O
.	O

tangan	O
tidak	B-SYM
bisa	I-SYM
digerakkan	I-SYM
karena	O
lumpuh	B-SYM
selamt	O
malam	O
saya	O
terkadang	O
mengalami	O
kejadian	O
dimana	O
tangan	O
saya	O
tak	B-SYM
bsa	I-SYM
saya	I-SYM
gerakkan	I-SYM
seolah	O
saya	O
mengalami	O
kelumpuhan	B-SYM
pada	O
tangan	O
saya	O
apa	O
dokter	O
.	O
.	O
.	O

Obat	O
untuk	O
mengatasi	O
saat	O
tidak	B-SYM
bisa	I-SYM
menggerakkan	I-SYM
kaki	I-SYM
Dok	O
,	O
syaraf	O
kaki	O
dan	O
otot	O
gak	B-SYM
bisa	I-SYM
gerak	I-SYM
itu	O
obatnya	O
apa	O
ya	O
?	O
?	O

Kaki	O
dan	O
tangan	O
kesemutan	B-SYM
dan	O
tidak	B-SYM
bisa	I-SYM
digerakan	I-SYM
Dok	O
.	O
Suami	O
sy	O
awal	O
ny	O
kki	O
dan	O
tgn	O
tdk	B-SYM
bs	I-SYM
gerak	I-SYM
.	O
sudah	O
periksa	O
dpt	O
semnggu	O
bsa	O
gerak	O
lg	O
.	O
Tp	O
makin	O
bertmbah	O
ny	O
hari	O
.	O
.	O
.	O
.	O

Kenapa	O
sewaktu	O
dibangunkan	O
dari	O
tidur	O
badan	B-SYM
lemas	I-SYM
semua	I-SYM
dan	O
tidak	B-SYM
menjawab	I-SYM
saat	I-SYM
ditanya	I-SYM
?	O
Selamat	O
malam	O
dok	O
.	O
.	O
.	O
sya	O
mau	O
tanya	O
tntang	O
ibu	O
saya	O
.	O
.	O
.	O
ibu	O
sya	O
tidur	B-SYM
terus	I-SYM
di	O
bangunkan	O
ayah	O
saya	O
tapi	O
pas	O
di	O
bangunkan	O
seperti	O
linglung	B-SYM
,	O
mata	O
melek	O
.	O
.	O
.	O

Penyebab	O
jari	O
tangan	O
terasa	O
kaki	O
dan	O
lemas	B-SYM
Ijin	O
nanya	O
dok	O
,	O
saya	O
ada	O
masalah	O
persoalan	O
jari	O
saya	O
,	O
jari	O
tangan	O
kanan	O
dan	O
kiri	O
saya	O
ini	O
kenapa	O
kaku	B-SYM
ketika	O
di	O
tekuk	O
ya	O
.	O
.	O
.	O

Mulut	B-SYM
miring	I-SYM
ke	O
sebelah	O
kanan	O
dan	O
mata	O
mengeluarkan	B-SYM
air	I-SYM
mata	I-SYM
Dok	O
saya	O
mau	O
tanya	O
,	O
bibi	O
saya	O
mulutnya	B-SYM
miring	I-SYM
ke	O
kanan	O
dan	O
matanya	B-SYM
mengeluarkan	I-SYM
air	I-SYM
,	O
apa	O
obatnya	O
,	O
dan	O
pantangan	O
makanannya	O
.	O
Mohon	O
dijawab	O

Kaki	B-SYM
kiri	I-SYM
tidak	I-SYM
bisa	I-SYM
digerakan	I-SYM
dan	O
mata	B-SYM
buram	I-SYM
Selamat	O
sore	O
dok	O
,	O
saya	O
mau	O
tanya	O
kalo	O
kaki	B-SYM
kiri	I-SYM
gabisa	I-SYM
digerakan	I-SYM
trs	O
tangan	B-SYM
kanan	I-SYM
mulai	I-SYM
lemas	I-SYM
tp	O
bisa	O
gerak	O
dan	O
besok	O
nya	O
.	O
.	O
.	O

tubuh	O
terasa	B-SYM
lemas	I-SYM
setelah	O
pengangkatan	O
tumor	O
di	O
payudara	O
sebelah	O
kiri	O
Selamat	O
malam	O
dok	O
,	O
mama	O
saya	O
habis	O
melakukan	O
pengangkatan	O
tumor	O
payudara	O
sebelah	O
kiri	O
,	O
namun	O
mengapa	O
mama	O
saya	O
merasa	B-SYM
lemas	I-SYM
pada	O
tubuh	O
.	O
.	O
.	O

Tangan	B-SYM
kesemutan	I-SYM
disertai	O
dengan	O
otot	B-SYM
yang	I-SYM
mengecil	I-SYM
pak	O
/	O
ibuk	O
dokter	O
saya	O
mau	O
bertanya	O
,	O
orang	O
tua	O
saya	O
punya	O
keluhan	O
tangan	O
nya	O
selalu	B-SYM
kesemutan	I-SYM
secara	O
permanen	O
,	O
telapak	O
tangan	O
nya	O
lunak	B-SYM
semua	I-SYM
seperti	O
.	O
.	O
.	O

Penyebab	O
sulit	B-SYM
berbicara	I-SYM
disertai	O
air	B-SYM
liur	I-SYM
yang	I-SYM
berlebih	I-SYM
Haloo	O
dokter	O
.	O
.	O
Saya	O
mau	O
bertanya	O
penyakit	O
yang	O
di	O
derita	O
bapa	O
saya	O
,	O
beliau	O
kesulitan	B-SYM
berbicara	I-SYM
dan	O
ludah	B-SYM
berlebih	I-SYM
.	O
Penyakit	O
apa	O
kah	O
itu	O
dan	O
apa	O
.	O
.	O
.	O

kepala	O
terasa	B-SYM
seperti	I-SYM
kesetrum	I-SYM
Selamat	O
pagi	O
Dok	O
,	O
saya	O
sering	O
mengalami	O
hal	O
dimana	O
kepala	O
saya	O
sering	O
terasa	B-SYM
seperti	I-SYM
ada	I-SYM
aliran	I-SYM
listrik	I-SYM
/	O
kesetrum	O
di	O
daerah	O
belakang	O
kepala	O
saat	O
menoleh	O
.	O
.	O
.	O

Kaki	O
kanan	O
terasa	B-SYM
nyeri	I-SYM
dan	O
tidak	B-SYM
bisa	I-SYM
diangkat	I-SYM
Dok	O
,	O
Saya	O
mau	O
tanya	O
,	O
Kenapa	O
yaa	O
kaki	O
kanan	O
saya	O
susah	B-SYM
untuk	I-SYM
diangkat	I-SYM

Apa	O
penyebab	O
telapak	O
tangan	B-SYM
mati	I-SYM
rasa	O
dan	O
cara	O
pengobatannya	O
bagaimana	O
?	O
Dok	O
saya	O
mau	O
bertanya	O
kenapa	O
,	O
kenapa	O
telapak	O
tangan	O
saya	O
tidak	B-SYM
berasa	I-SYM
atau	O
bisa	O
kaya	O
mati	B-SYM
rasa	I-SYM

Penyebab	O
sering	O
pingsan	O
,	O
tegang	O
dan	O
mulut	B-SYM
berbusa	I-SYM
Malam	O
dok	O
,	O
dok	O
ibu	O
saya	O
sering	B-SYM
pingsan	I-SYM
,	O
tegang	B-SYM
gitu	O
dok	O
terus	O
keluar	B-SYM
busa	I-SYM
dari	I-SYM
mulut	I-SYM
,	O
matanya	O
sampai	O
melihat	O
keatas	O
,	O
bahkan	O
waktu	O
ibu	O
saya	O
tidur	O
kadang	O
.	O
.	O
.	O

rasa	B-SYM
kebas	I-SYM
berpindah	O
-	O
pindah	O
dan	O
belum	O
kunjung	O
sembuh	O
met	O
malam	O
dok	O
.	O
saya	O
mau	O
taya	O
kaki	O
saya	O
awal	O
nya	O
kebas	B-SYM
sebelah	O
kiri	O
dan	O
jari	O
kaki	O
saya	O
rasa	O
kaku	B-SYM
dok	O
dan	O
rasa	O
.	O
.	O
.	O

jari	O
tangan	O
suka	O
bergerak	B-SYM
sendiri	I-SYM
dan	O
sering	B-SYM
kesemutan	I-SYM
di	O
mulut	O
setelah	O
makan	O
pedas	O
atau	O
minum	O
es	O
Sore	O
dok	O
.	O
mau	O
tanya	O
,	O
kedua	O
tangan	O
saya	O
jari2	O
nya	O
suka	O
bergerak	O
dengan	O
sendiri	O
nya	O
.	O
gerakan	O
jari2nya	O
tak	O
sama	O
dgn	O
yg	O
lain	O
.	O
dan	O
sering	B-SYM
kesemutan	I-SYM
di	O
.	O
.	O
.	O

Tubuh	O
bagian	O
kanan	O
berat	O
hallo	O
Dok	O
,	O
kenapa	O
tubuh	O
saya	O
terasa	B-SYM
kaku	I-SYM
ya	O
khususnya	O
bagian	O
seblah	O
kanan	O
saya	O
dari	O
bahu	O
sampe	O
ke	O
kaki	O
saya	O
sperti	B-SYM
berat	I-SYM
skali	O
.	O
.	O
.	O

gejala	O
lemas	B-SYM
atau	O
tidak	B-SYM
ada	I-SYM
tenaga	I-SYM
Malam	O
dok	O
sy	O
konfirmasi	O
Org	O
tua	O
saya	O
dari	O
pinggang	O
kebwah	O
tidak	B-SYM
ad	I-SYM
tenaga	I-SYM
khususny	O
sebelk	O
kiri	O
tp	O
kalo	O
d	O
cubit	O
ad	O
rasany	O
.	O
.	O
.	O

Masalah	O
kesemutan	O
pada	O
kaki	O
,	O
apa	O
penyebabnya	O
.	O
Saya	O
ingin	O
bertanya	O
,	O
klau	O
saya	O
duduk	O
agak	O
lama	O
kaki	O
saya	O
selalu	O
kesemutan	B-SYM
.	O
Apa	O
Â penyebabnya	O
,	O

Rasa	B-SYM
kebas	I-SYM
,	O
mati	B-SYM
rasa	I-SYM
,	O
dan	O
sakit	B-SYM
di	I-SYM
tangan	I-SYM
Dok	O
saya	O
mau	O
bertanya	O
ayah	O
saya	O
mengalami	O
keluhan	O
nyeri	B-SYM
d	I-SYM
tangan	I-SYM
sampai	I-SYM
pundak	I-SYM
,	O
rasa	B-SYM
kebas	I-SYM
,	O
seperti	O
mati	B-SYM
rasa	I-SYM
namun	O
sakitnya	O
cuma	O
di	O
bagian	O
.	O
.	O
.	O

Apa	O
itu	O
MRI	O
dan	O
berapa	O
biayanya	O
?	O
Halo	O
dok	O
.	O
Saya	O
punya	O
masalah	O
nyeri	B-SYM
di	O
kaki	O
yg	O
mengharuskan	O
saya	O
melakukan	O
pemeriksaan	O
MRI	O
.	O
Tapi	O
saya	O
masih	O
awam	O
dengan	O
apa	O
MRI	O
.	O
bisa	O
.	O
.	O
.	O

Saya	O
mengalami	O
gejala	O
afasia	B-SYM
,	O
apa	O
langkah	O
yg	O
harus	O
saya	O
lakukan	O
?	O
selamat	O
malam	O
dok	O
.	O
semenjak	O
dulu	O
saat	O
saya	O
belajar	O
,	O
saya	O
cepat	O
lupa	O
mata	O
pelajaran	O
,	O
saya	O
kira	O
usaha	O
saya	O
krg	O
maksimal	O
.	O
tp	O
menurut	O
saya	O
.	O
.	O
.	O

Sakit	O
pada	O
sebagian	O
tubuh	O
sebelah	O
kiri	O
mulai	O
kaki	O
sampai	O
kepala	O
saya	O
sakit	B-SYM
pada	O
seluruh	O
badan	O
sebelah	O
kiri	O
,	O
mulai	O
dari	O
kaki	O
sampai	O
kekepala	O
seperti	O
nyeri	B-SYM
,	O
apalagi	O
pada	O
bagian	O
leher	O
seperti	O
ada	O
otot	O
.	O
.	O
.	O

Nyeri	B-SYM
kepala	I-SYM
hebat	I-SYM
di	O
sebelah	O
kiri	O
,	O
lebih	O
sensitif	B-SYM
terhadap	I-SYM
cahaya	I-SYM
,	O
dan	O
juga	O
mata	B-SYM
berair	I-SYM
Selamat	O
Malam	O
Dokter	O
Gejala	O
awal	O
yang	O
saya	O
rasakan	O
adalah	O
pusing	B-SYM
yang	O
tidak	O
tertahankan	O
di	O
kepala	O
bagian	O
kiri	O
,	O
tidak	B-SYM
bisa	I-SYM
melihat	I-SYM
cahaya	I-SYM
terang	I-SYM
.	O
.	O
.	O

Sakit	B-SYM
kepala	I-SYM
berkepanjangan	I-SYM
Halo	O
dok	O
,	O
nama	O
saya	O
Shintia	O
saya	O
mau	O
bertanya	O
dok	O
Waktu	O
itu	O
saya	O
pernah	O
memeriksakan	O
kepala	B-SYM
saya	I-SYM
yg	I-SYM
sering	I-SYM
sakit	I-SYM
dan	O
pusing	B-SYM
hampir	O
.	O
.	O
.	O

Penyebab	O
tangan	O
dan	O
kaki	O
kiri	O
sulit	B-SYM
di	I-SYM
gerakkan	I-SYM
Dok	O
,	O
,	O
saya	O
ingin	O
bertanya	O
mengapa	O
tangan	O
dan	O
kaki	O
sebelah	O
kiri	O
tidak	B-SYM
bisa	I-SYM
digerakkan	I-SYM
namun	O
kanan	O
masih	O
bisa	O
digerakkan	O

Penanganan	O
masalah	O
pada	O
bibir	O
.	O
Bibir	B-SYM
miring	I-SYM
sebelah	I-SYM
Alo	O
dokter	O
,	O
saya	O
memiliki	O
masalah	B-SYM
bibir	I-SYM
sebelah	O
kiro	O
atas	O
besar	O
sebelah	O
,	O
dan	O
kalo	O
bibir	O
saya	O
mingkekem	O
bisa	O
keliatan	O
jelas	O
miringnya	O
.	O
Saya	O
talut	O
,	O
.	O
.	O
.	O

Telapak	O
tangan	O
kiri	O
kebas	B-SYM
,	O
pipi	O
kiri	O
terasa	B-SYM
tebal	I-SYM
dan	O
kaki	O
kiri	O
lemas	B-SYM
dok	O
izin	O
bertanya	O
,	O
papa	O
saya	O
telapak	O
tangan	O
kiri	O
kebas	B-SYM
,	O
pipi	O
kiri	O
terasa	B-SYM
tebal	I-SYM
,	O
kaki	O
kiri	O
buat	O
jalan	O
agak	O
jauh	O
terasa	O
lemas	B-SYM

Pasca	O
operasi	O
pengangkatan	O
tiroid	O
wajah	O
terasa	B-SYM
kebas	I-SYM
Dok	O
,	O
kakek	O
saya	O
habis	O
operasi	O
pengangkAtan	O
tiroid	O
.	O
tapi	O
belakangan	O
ini	O
suka	O
merasa	B-SYM
kebas	I-SYM
di	O
daerah	O
wajah	O
/	O
muka	O
/	O
perut	O
.	O
Normal	O
gak	O
ya	O
dok	O
?	O
Kira2	O
berapa	O
.	O
.	O
.	O

Kaki	B-SYM
lemas	I-SYM
sebelah	O
kiri	O
,	O
sulit	B-SYM
berjalan	I-SYM
dan	O
kepala	B-SYM
pusing	I-SYM
Selamat	O
siang	O
dokAyah	O
saya	O
mengalami	O
kondisi	O
kaki	B-SYM
lemas	I-SYM
sebelah	O
kiri	O
.	O
.	O
sulit	B-SYM
untuk	I-SYM
berjalan	I-SYM
dan	O
kepala	B-SYM
terasa	I-SYM
pusing	I-SYM
saat	O
dibuat	O
jalan	O
.	O
.	O
sedangkan	O
tensi	O
darah	O
.	O
.	O
.	O

Konsumsi	O
obat	O
untuk	O
gangguan	B-SYM
ingatan	I-SYM
jangka	O
pendek	O
dan	O
panjang	O
Otak	O
saya	O
mengalami	O
gangguan	O
ingatan	O
jangka	O
pendek	O
&amp	O
;	O
panjang	O
serta	O
terkadang	O
berat	O
untuk	O
berpikir	O
.	O
Saya	O
konsultasikan	O
ke	O
teman	O
saya	O
yg	O
dokter	O
dan	O
.	O
.	O
.	O

Penyebab	O
belepotan	B-SYM
atau	O
belibet	B-SYM
saat	I-SYM
berbicara	I-SYM
Slamat	O
malam	O
dok	O
saya	O
dwi	O
,	O
ingin	O
bertanya	O
dok	O
ko	O
saya	O
klo	B-SYM
ngomong	I-SYM
selalu	I-SYM
belibet	I-SYM
/	O
belepotan	B-SYM
dan	O
kurang	B-SYM
jelas	I-SYM
ini	O
sangat	O
mengganggu	O
saya	O
.	O
.	O
.	O

kesulitan	B-SYM
berbicara	I-SYM
disertai	O
hilang	B-SYM
keseimbangan	I-SYM
saat	O
berjalan	O
dan	O
tangan	O
sebelah	O
kanan	O
mati	B-SYM
rasa	I-SYM
Ayah	O
saya	O
mulai	O
susah	B-SYM
untuk	I-SYM
berbicara	I-SYM
,	O
sebenarnya	O
lebih	O
ke	O
sulit	O
menyampaikan	O
apa	O
yang	O
dia	O
mau	O
.	O
.	O
Tetapi	O
kata	O
-	O
kata	O
yang	O
diucapkan	O
masih	O
jelas	O
.	O
Ketika	O
.	O
.	O
.	O

Mata	B-SYM
sebelah	I-SYM
kiri	I-SYM
mengecil	I-SYM
saat	O
tersenyum	O
Siang	O
dok	O
,	O
saya	O
mau	O
tanya	O
kenapa	O
ya	O
setiap	O
saya	O
senyum	O
itu	O
mata	O
sebelah	O
kiri	O
saya	O
sipit	O
sedangkan	O
yang	O
kanan	O
ngga	O
?	O

Penyebab	O
sulit	B-SYM
makan	I-SYM
dan	O
batuk	B-SYM
saat	I-SYM
minum	I-SYM
setelah	O
lepas	O
selang	O
makan	O
halo	O
dok	O
.	O
.	O
suami	O
saya	O
baru	O
saja	O
keluar	O
dari	O
icu	O
,	O
dan	O
sudah	O
dilepas	O
selang	O
makan	O
yang	O
ada	O
di	O
mulut	O
,	O
tapi	O
setelah	O
dilepas	O
dia	O
.	O
.	O
.	O

Lumpuh	B-SYM
kaki	I-SYM
apakah	O
dapat	O
sembuh	O
total	O
?	O
AssalamualaikumSelamat	O
sore	O
dokterSaya	O
mau	O
nanya	O
sesuatu	O
ibu	O
saya	O
mengalami	O
lumpuh	B-SYM
dibagian	I-SYM
kakinya	O
.	O
.	O
Tapi	O
masih	O
bisa	O
bergerak	O
sedikit	O
,	O
tapi	O
tidak	B-SYM
bisa	I-SYM
berdiri	I-SYM
dan	O
.	O
.	O
.	O

Penyebab	O
kebas	B-SYM
dibawah	O
lidah	O
sebelah	O
kiri	O
dan	O
lemah	B-SYM
pada	O
tubuh	O
bagian	O
kiri	O
selamat	O
siang	O
dokter	O
,	O
semoga	O
dokter	O
dalam	O
keadaan	O
sehat	O
dan	O
bahagia	O
selalu	O
,	O
amiin	O
Mohon	O
izin	O
Dokter	O
saya	O
baru	O
saja	O
mengalami	O
rasa	B-SYM
kebas	I-SYM
dibawah	O
.	O
.	O
.	O

Penyebab	O
tangan	O
kanan	O
sering	O
kesemutan	B-SYM
dan	O
lemas	B-SYM
Dok	O
,	O
tangan	O
kanan	O
ayah	O
saya	O
sering	O
merasa	O
kesemutan	B-SYM
dan	O
lemas	B-SYM
.	O
Anehnya	O
rasa	O
kesemutan	B-SYM
itu	O
muncul	O
malah	O
ketika	O
tidak	O
melakukan	O
aktivitas	O
berat	O
dan	O
.	O
.	O
.	O

Tubuh	O
sebelah	O
kiri	O
terasa	B-SYM
berat	I-SYM
Selamat	O
siang	O
bapak	O
atau	O
ibu	O
dokter	O
.	O
Nama	O
saya	O
Edy	O
Chandra	O
,	O
saya	O
mau	O
menanyakan	O
pendapat	O
bapak	O
dan	O
ibu	O
dokter	O
untuk	O
rekomendasi	O
obat	O
untuk	O
.	O
.	O
.	O

Penyebab	O
dan	O
solusi	O
atasi	O
kaki	O
dan	O
jari	O
-	O
jari	O
terasa	B-SYM
lemas	I-SYM
Jadi	O
bgini	O
dok	O
,	O
kaki	O
kiri	O
saya	O
terasa	O
lemas	O
kyk	O
gada	B-SYM
kekuatanya	I-SYM
dan	O
jari2	O
buat	O
genggem	O
tdk	B-SYM
ada	I-SYM
kekuatannya	I-SYM
,	O
tdk	O
bs	O
rem	O
motor	O
.	O
.	O
.	O

Badan	O
bagian	O
sebelah	O
kiri	O
mati	B-SYM
tidak	B-SYM
dapat	I-SYM
digerakkan	I-SYM
Ibu	O
saya	O
pernah	O
mengalami	O
saki	B-SYM
bagian	O
tubuh	O
sebelah	O
kiri	O
mualai	O
dari	O
ujung	O
rambut	O
sampai	O
ujung	O
kuku	O
tdk	B-SYM
bisa	I-SYM
bergerak	I-SYM
sampai	O
sudah	O
menjalan	O
.	O
.	O
.	O

Penyebab	O
sering	B-SYM
melamun	I-SYM
setelah	O
dirawat	O
di	O
rumah	O
sakit	O
disertai	O
tangan	O
dan	O
kaku	O
bengkak	B-SYM
Dok	O
mau	O
tanya	O
,	O
bibi	O
saya	O
waktu	O
itu	O
sakit	O
&amp	O
;	O
diberikan	O
obat	O
(	O
namun	O
dosis	O
tinggi	O
)	O
dan	O
membuat	O
tidak	B-SYM
sadar	I-SYM
&amp	O
;	O
dibawa	O
kerumah	O
sakit	O
.	O
.	O
.	O

Penyebab	O
bagian	O
kiri	O
tubuh	O
kadang	O
tidak	B-SYM
bisa	I-SYM
bergerak	I-SYM
Dok	O
saya	O
mau	O
tnya	O
,	O
bp	O
sya	O
kn	O
awal	O
ny	O
abs	O
braktftas	O
trus	O
tdur	O
sbntar	O
.	O
lalu	O
stlah	O
bngun	O
tdk	O
lma	O
tubuh	O
ny	O
yg	O
bagian	O
.	O
.	O
.	O

Solusi	O
atasi	O
kaki	O
bagian	O
lutut	O
ke	O
bawah	O
tidak	B-SYM
bisa	I-SYM
digerakkan	I-SYM
Pagi	O
dok	O
,	O
semoga	O
dokter	O
sllu	O
dlm	O
kesehatan	O
Kaki	O
ayah	O
saya	O
tidak	O
bisa	O
digerakkan	O
sama	O
sekali	O
dok	O
(	O
lumpuh	B-SYM
)	O
bagian	O
lutut	O
ke	O
bawah	O
tapi	O
.	O
.	O
.	O

Penyebab	O
kaki	O
lemas	B-SYM
tidak	B-SYM
bisa	I-SYM
berdiri	I-SYM
dan	O
cara	O
mengatasinya	O
Alodokter	O
,	O
Mau	O
nanya	O
dong	O
dokter	O
.	O
Beberapa	O
hari	O
ini	O
kaki	O
saya	O
terasa	O
lemas	B-SYM
.	O
Awalnya	O
pegel	B-SYM
tapi	O
tidak	O
kunjung	O
sembuh	O
,	O
terus	O
pinggang	O
juga	O
terasa	O
.	O
.	O
.	O

Susah	B-SYM
jalan	I-SYM
pada	O
orang	O
tua	O
Ibu	O
saya	O
belum	O
trlalu	O
tua	O
,	O
ada	O
pnyakit	O
susah	O
mau	O
jalan	O
,	O
apa	O
ya	O
obatnya	O
.	O
.	O
?	O

Penyebab	O
tangan	O
kiri	O
